"Time","Source","Destiny","SrcPort","DstPort","Protocol","Frame","Ack"
"8.951260","192.168.121.10","192.168.122.20","55956","21","FTP","1936",""
"8.951396","192.168.122.20","192.168.121.10","21","55956","TCP","1937","1936"
"8.952328","192.168.121.10","192.168.122.20","55956","21","FTP","1938",""
"8.959069","192.168.121.10","192.168.122.20","55956","21","FTP","1939",""
"8.959506","192.168.122.20","192.168.121.10","21","55956","TCP","1940","1939"
"8.959522","192.168.121.10","192.168.122.20","55956","21","FTP","1941",""
"8.959843","192.168.122.20","192.168.121.10","21","55956","TCP","1942","1941"
"8.960141","192.168.121.10","192.168.122.20","55956","21","FTP","1943",""
"8.966785","192.168.121.10","192.168.122.20","55956","21","FTP","1944",""
"8.967340","192.168.122.20","192.168.121.10","21","55956","TCP","1945",""
"8.973408","192.168.121.10","192.168.122.20","55956","21","FTP","1946",""
"8.979070","192.168.121.10","192.168.122.20","55956","21","FTP","1947",""
"8.979482","192.168.122.20","192.168.121.10","21","55956","TCP","1948",""
"8.979501","192.168.121.10","192.168.122.20","55956","21","FTP","1949",""
"8.979700","192.168.122.20","192.168.121.10","21","55956","TCP","1950","1947"
"8.979711","192.168.121.10","192.168.122.20","55956","21","FTP","1951",""
"8.979872","192.168.122.20","192.168.121.10","21","55956","TCP","1952","1951"
"8.980134","192.168.121.10","192.168.122.20","55956","21","FTP","1953",""
"8.980281","192.168.122.20","192.168.121.10","21","55956","TCP","1954","1953"
"8.981213","192.168.121.10","192.168.122.20","55956","21","FTP","1955",""
"8.987943","192.168.121.10","192.168.122.20","55956","21","FTP","1956",""
"8.988272","192.168.122.20","192.168.121.10","21","55956","TCP","1957","1956"
"8.988282","192.168.121.10","192.168.122.20","55956","21","FTP","1958",""
"8.988521","192.168.122.20","192.168.121.10","21","55956","TCP","1959","1958"
"8.989033","192.168.121.10","192.168.122.20","55956","21","FTP","1960",""
"8.989237","192.168.122.20","192.168.121.10","21","55956","TCP","1961","1960"
"8.990121","192.168.121.10","192.168.122.20","55956","21","FTP","1962",""
"8.990326","192.168.122.20","192.168.121.10","21","55956","TCP","1963","1962"
"8.991209","192.168.121.10","192.168.122.20","55956","21","FTP","1964",""
"8.997892","192.168.121.10","192.168.122.20","55956","21","FTP","1965",""
"8.998205","192.168.122.20","192.168.121.10","21","55956","TCP","1966",""
"9.004628","192.168.121.10","192.168.122.20","55956","21","FTP","1967",""
"9.005101","192.168.122.20","192.168.121.10","21","55956","TCP","1968",""
"9.010358","192.168.121.10","192.168.122.20","55956","21","FTP","1969",""
"9.017196","192.168.121.10","192.168.122.20","55956","21","FTP","1970",""
"9.017734","192.168.122.20","192.168.121.10","21","55956","TCP","1971",""
"9.017749","192.168.121.10","192.168.122.20","55956","21","FTP","1972",""
"9.018112","192.168.122.20","192.168.121.10","21","55956","TCP","1973","1967"
"9.018122","192.168.121.10","192.168.122.20","55956","21","FTP","1974",""
"9.018131","192.168.121.10","192.168.122.20","55956","21","FTP","1975",""
"9.018352","192.168.122.20","192.168.121.10","21","55956","TCP","1976","1970"
"9.023726","192.168.121.10","192.168.122.20","55956","21","FTP","1977",""
"9.023997","192.168.122.20","192.168.121.10","21","55956","TCP","1978","1977"
"9.024006","192.168.121.10","192.168.122.20","55956","21","FTP","1979",""
"9.024187","192.168.122.20","192.168.121.10","21","55956","TCP","1980","1979"
"9.024814","192.168.121.10","192.168.122.20","55956","21","FTP","1981",""
"9.024944","192.168.122.20","192.168.121.10","21","55956","TCP","1982","1981"
"9.025897","192.168.121.10","192.168.122.20","55956","21","FTP","1983",""
"9.032619","192.168.121.10","192.168.122.20","55956","21","FTP","1984",""
"9.042297","192.168.121.10","192.168.122.20","55956","21","FTP","1985",""
"9.042968","192.168.122.20","192.168.121.10","21","55956","TCP","1986",""
"9.044875","192.168.121.10","192.168.122.20","55956","21","FTP","1987",""
"9.045675","192.168.122.20","192.168.121.10","21","55956","TCP","1988",""
"9.045702","192.168.121.10","192.168.122.20","55956","21","FTP","1989",""
"9.246289","192.168.121.10","192.168.122.20","55956","21","FTP","1990",""
"9.654343","192.168.121.10","192.168.122.20","55956","21","FTP","1991",""
"9.654924","192.168.122.20","192.168.121.10","21","55956","TCP","1992","1987"
"9.654950","192.168.121.10","192.168.122.20","55956","21","FTP","1993",""
"9.654960","192.168.121.10","192.168.122.20","55956","21","FTP","1994",""
"9.655293","192.168.122.20","192.168.121.10","21","55956","TCP","1995","1994"
"9.655310","192.168.121.10","192.168.122.20","55956","21","FTP","1996",""
"9.655328","192.168.121.10","192.168.122.20","55956","21","FTP","1997",""
"9.655525","192.168.122.20","192.168.121.10","21","55956","TCP","1998","1997"
"9.655538","192.168.121.10","192.168.122.20","55956","21","FTP","1999",""
"9.655551","192.168.121.10","192.168.122.20","55956","21","FTP","2000",""
"9.655697","192.168.122.20","192.168.121.10","21","55956","TCP","2001","2000"
"9.655704","192.168.121.10","192.168.122.20","55956","21","FTP","2002",""
"9.655713","192.168.121.10","192.168.122.20","55956","21","FTP","2003",""
"9.726282","192.168.121.10","192.168.122.20","55956","21","FTP","2004",""
"9.726646","192.168.122.20","192.168.121.10","21","55956","TCP","2005","2002"
"9.726675","192.168.121.10","192.168.122.20","55956","21","FTP","2006",""
"9.726683","192.168.121.10","192.168.122.20","55956","21","FTP","2007",""
"9.726873","192.168.122.20","192.168.121.10","21","55956","TCP","2008",""
"9.726883","192.168.121.10","192.168.122.20","55956","21","FTP","2009",""
"9.726891","192.168.122.20","192.168.121.10","21","55956","TCP","2010",""
"9.726896","192.168.121.10","192.168.122.20","55956","21","FTP","2011",""
"9.727016","192.168.122.20","192.168.121.10","21","55956","TCP","2012",""
"9.727025","192.168.121.10","192.168.122.20","55956","21","FTP","2013",""
"9.727035","192.168.122.20","192.168.121.10","21","55956","TCP","2014","2009"
"9.727040","192.168.121.10","192.168.122.20","55956","21","FTP","2015",""
"9.727047","192.168.121.10","192.168.122.20","55956","21","FTP","2016",""
"9.727186","192.168.122.20","192.168.121.10","21","55956","TCP","2017","2013"
"9.727195","192.168.121.10","192.168.122.20","55956","21","FTP","2018",""
"9.727204","192.168.122.20","192.168.121.10","21","55956","TCP","2019","2015"
"9.727208","192.168.121.10","192.168.122.20","55956","21","FTP","2020",""
"9.727214","192.168.122.20","192.168.121.10","21","55956","TCP","2021","2016"
"9.727217","192.168.121.10","192.168.122.20","55956","21","FTP","2022",""
"9.727296","192.168.122.20","192.168.121.10","21","55956","TCP","2023","2018"
"9.727301","192.168.121.10","192.168.122.20","55956","21","FTP","2024",""
"9.727313","192.168.122.20","192.168.121.10","21","55956","TCP","2025","2020"
"9.727317","192.168.121.10","192.168.122.20","55956","21","FTP","2026",""
"9.727325","192.168.122.20","192.168.121.10","21","55956","TCP","2027","2022"
"9.727328","192.168.121.10","192.168.122.20","55956","21","FTP","2028",""
"9.727402","192.168.122.20","192.168.121.10","21","55956","TCP","2029","2024"
"9.727408","192.168.121.10","192.168.122.20","55956","21","FTP","2030",""
"9.727425","192.168.122.20","192.168.121.10","21","55956","TCP","2031","2026"
"9.727429","192.168.121.10","192.168.122.20","55956","21","FTP","2032",""
"9.727435","192.168.122.20","192.168.121.10","21","55956","TCP","2033","2028"
"9.727438","192.168.121.10","192.168.122.20","55956","21","FTP","2034",""
"9.727499","192.168.122.20","192.168.121.10","21","55956","TCP","2035","2030"
"9.727503","192.168.121.10","192.168.122.20","55956","21","FTP","2036",""
"9.727519","192.168.122.20","192.168.121.10","21","55956","TCP","2037",""
"9.727525","192.168.121.10","192.168.122.20","55956","21","FTP","2038",""
"9.727592","192.168.122.20","192.168.121.10","21","55956","TCP","2039",""
"9.727598","192.168.121.10","192.168.122.20","55956","21","FTP","2040",""
"9.727615","192.168.122.20","192.168.121.10","21","55956","TCP","2041",""
"9.727618","192.168.121.10","192.168.122.20","55956","21","FTP","2042",""
"9.727689","192.168.122.20","192.168.121.10","21","55956","TCP","2043","2040"
"9.727695","192.168.121.10","192.168.122.20","55956","21","FTP","2044",""
"9.727710","192.168.122.20","192.168.121.10","21","55956","TCP","2045","2038"
"9.727715","192.168.121.10","192.168.122.20","55956","21","FTP","2046",""
"9.727722","192.168.121.10","192.168.122.20","55956","21","FTP","2047",""
"9.727786","192.168.122.20","192.168.121.10","21","55956","TCP","2048","2044"
"9.727790","192.168.121.10","192.168.122.20","55956","21","FTP","2049",""
"9.727806","192.168.122.20","192.168.121.10","21","55956","TCP","2050","2046"
"9.727810","192.168.121.10","192.168.122.20","55956","21","FTP","2051",""
"9.727816","192.168.121.10","192.168.122.20","55956","21","FTP","2052",""
"9.727819","192.168.122.20","192.168.121.10","21","55956","TCP","2053","2047"
"9.727822","192.168.121.10","192.168.122.20","55956","21","FTP","2054",""
"9.727873","192.168.122.20","192.168.121.10","21","55956","TCP","2055","2049"
"9.727878","192.168.121.10","192.168.122.20","55956","21","FTP","2056",""
"9.727962","192.168.122.20","192.168.121.10","21","55956","TCP","2057","2051"
"9.727968","192.168.121.10","192.168.122.20","55956","21","FTP","2058",""
"9.728034","192.168.122.20","192.168.121.10","21","55956","TCP","2059",""
"9.728040","192.168.121.10","192.168.122.20","55956","21","FTP","2060",""
"9.728046","192.168.121.10","192.168.122.20","55956","21","FTP","2061",""
"9.728053","192.168.122.20","192.168.121.10","21","55956","TCP","2062","2054"
"9.728058","192.168.121.10","192.168.122.20","55956","21","FTP","2063",""
"9.728065","192.168.122.20","192.168.121.10","21","55956","TCP","2064","2056"
"9.728068","192.168.121.10","192.168.122.20","55956","21","FTP","2065",""
"9.728111","192.168.122.20","192.168.121.10","21","55956","TCP","2066","2058"
"9.728116","192.168.121.10","192.168.122.20","55956","21","FTP","2067",""
"9.728175","192.168.122.20","192.168.121.10","21","55956","TCP","2068",""
"9.728180","192.168.121.10","192.168.122.20","55956","21","FTP","2069",""
"9.728186","192.168.122.20","192.168.121.10","21","55956","TCP","2070","2063"
"9.728191","192.168.121.10","192.168.122.20","55956","21","FTP","2071",""
"9.728197","192.168.122.20","192.168.121.10","21","55956","TCP","2072","2065"
"9.728200","192.168.121.10","192.168.122.20","55956","21","FTP","2073",""
"9.728271","192.168.122.20","192.168.121.10","21","55956","TCP","2074",""
"9.728276","192.168.121.10","192.168.122.20","55956","21","FTP","2075",""
"9.728294","192.168.122.20","192.168.121.10","21","55956","TCP","2076",""
"9.728299","192.168.121.10","192.168.122.20","55956","21","FTP","2077",""
"9.938460","192.168.121.10","192.168.122.20","55956","21","FTP","2078",""
"9.939555","192.168.122.20","192.168.121.10","21","55956","TCP","2079","2078"
"9.939597","192.168.121.10","192.168.122.20","55956","21","FTP","2080",""
"9.939632","192.168.121.10","192.168.122.20","55956","21","FTP","2081",""
"10.000080","fe:54:00:9b:0a:6d","Spanning-tree-(for-bridges)_00","","","STP","2082",""
"10.150287","192.168.121.10","192.168.122.20","55956","21","FTP","2083",""
"10.574372","192.168.121.10","192.168.122.20","55956","21","FTP","2084",""
"10.574942","192.168.122.20","192.168.121.10","21","55956","TCP","2085","2083"
"10.574962","192.168.121.10","192.168.122.20","55956","21","FTP","2086",""
"10.574974","192.168.121.10","192.168.122.20","55956","21","FTP","2087",""
"10.574976","192.168.121.10","192.168.122.20","55956","21","FTP","2088",""
"10.575311","192.168.122.20","192.168.121.10","21","55956","TCP","2089","2086"
"10.575321","192.168.122.20","192.168.121.10","21","55956","TCP","2090",""
"10.575327","192.168.121.10","192.168.122.20","55956","21","FTP","2091",""
"10.575501","192.168.122.20","192.168.121.10","21","55956","TCP","2092",""
"10.575508","192.168.121.10","192.168.122.20","55956","21","FTP","2093",""
"11.282363","192.168.121.10","192.168.122.20","55956","21","FTP","2094",""
"11.282920","192.168.122.20","192.168.121.10","21","55956","TCP","2095","2091"
"11.282941","192.168.121.10","192.168.122.20","55956","21","FTP","2096",""
"11.282959","192.168.121.10","192.168.122.20","55956","21","FTP","2097",""
"11.282963","192.168.121.10","192.168.122.20","55956","21","FTP","2098",""
"11.283057","192.168.121.10","192.168.122.20","46246","9000","TCP","2099",""
"11.283300","192.168.122.20","192.168.121.10","21","55956","TCP","2100",""
"11.283318","192.168.121.10","192.168.122.20","55956","21","FTP","2101",""
"11.283338","192.168.121.10","192.168.122.20","55956","21","FTP","2102",""
"11.283344","192.168.122.20","192.168.121.10","21","55956","TCP","2103","2093"
"11.283351","192.168.121.10","192.168.122.20","55956","21","FTP","2104",""
"11.283374","192.168.122.20","192.168.121.10","21","55956","TCP","2105",""
"11.283378","192.168.121.10","192.168.122.20","55956","21","FTP","2106",""
"11.283514","192.168.122.20","192.168.121.10","21","55956","TCP","2107","2101"
"11.283525","192.168.121.10","192.168.122.20","55956","21","FTP","2108",""
"11.486315","192.168.121.10","192.168.122.20","46246","9000","TCP","2109",""
"11.486807","192.168.122.20","192.168.121.10","9000","46246","TCP","2110","2099"
"11.958309","192.168.121.10","192.168.122.20","55956","21","FTP","2111",""
"11.959179","192.168.122.20","192.168.121.10","21","55956","TCP","2112","2108"
"11.959214","192.168.121.10","192.168.122.20","55956","21","FTP","2113",""
"11.959244","192.168.121.10","192.168.122.20","55956","21","FTP","2114",""
"11.959252","192.168.121.10","192.168.122.20","55956","21","FTP","2115",""
"11.959759","192.168.122.20","192.168.121.10","21","55956","TCP","2116","2113"
"11.959776","192.168.121.10","192.168.122.20","55956","21","FTP","2117",""
"11.959792","192.168.121.10","192.168.122.20","55956","21","FTP","2118",""
"11.959797","192.168.122.20","192.168.121.10","21","55956","TCP","2119","2114"
"11.959801","192.168.121.10","192.168.122.20","55956","21","FTP","2120",""
"11.959804","192.168.121.10","192.168.122.20","55956","21","FTP","2121",""
"11.959806","192.168.122.20","192.168.121.10","21","55956","TCP","2122","2115"
"11.959809","192.168.121.10","192.168.122.20","55956","21","FTP","2123",""
"11.960326","192.168.122.20","192.168.121.10","21","55956","TCP","2124","2117"
"11.960344","192.168.121.10","192.168.122.20","55956","21","FTP","2125",""
"11.960363","192.168.121.10","192.168.122.20","55956","21","FTP","2126",""
"11.960367","192.168.122.20","192.168.121.10","21","55956","TCP","2127",""
"11.960377","192.168.121.10","192.168.122.20","55956","21","FTP","2128",""
"11.960380","192.168.122.20","192.168.121.10","21","55956","TCP","2129","2120"
"11.960387","192.168.121.10","192.168.122.20","55956","21","FTP","2130",""
"11.960391","192.168.121.10","192.168.122.20","55956","21","FTP","2131",""
"11.960395","192.168.121.10","192.168.122.20","55956","21","FTP","2132",""
"11.960798","192.168.122.20","192.168.121.10","21","55956","TCP","2133",""
"11.960814","192.168.121.10","192.168.122.20","55956","21","FTP","2134",""
"11.960832","192.168.122.20","192.168.121.10","21","55956","TCP","2135",""
"11.960844","192.168.121.10","192.168.122.20","55956","21","FTP","2136",""
"11.960850","192.168.122.20","192.168.121.10","21","55956","TCP","2137",""
"11.961163","192.168.122.20","192.168.121.10","21","55956","TCP","2138","2132"
"11.961201","192.168.122.20","192.168.121.10","21","55956","TCP","2139",""
"12.000075","fe:54:00:9b:0a:6d","Spanning-tree-(for-bridges)_00","","","STP","2140",""
"12.283811","192.168.122.20","192.168.121.10","21","55956","TCP","2141",""
"12.283833","192.168.121.10","192.168.122.20","55956","21","TCP","2142","2141"
"12.283849","192.168.122.20","192.168.121.10","9000","46246","TCP","2143",""
"12.283863","192.168.121.10","192.168.122.20","46246","9000","TCP","2144","2143"
"12.283915","192.168.121.10","192.168.122.20","46246","9000","TCP","2145",""
"12.284199","192.168.122.20","192.168.121.10","9000","46246","TCP","2146","2145"
"12.284265","192.168.122.20","192.168.121.10","9000","46246","TCP","2147",""
"12.284300","192.168.121.10","192.168.122.20","46246","9000","TCP","2148","2147"
"12.285020","192.168.122.20","192.168.121.10","9000","46246","TCP","2149","2148"
"12.285048","192.168.121.10","192.168.122.20","46246","9000","TCP","2150","2149"
